Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Month,Order Year,YearMonth,Month,OrderMonth,CohortMonth,CohortIndex
3767,CA-2016-163153,2016-03-21,2016-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,-0.8231076157592879,1,0.39669937352076207,-0.5278618506309765,3,2016,2016-03,3,2016-03-01,2014-09-01,19
3768,CA-2015-103205,2015-12-08,2015-12-10,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),-0.12038869263096953,5,0.39669937352076207,-0.13810451935086257,12,2015,2015-12,12,2015-12-01,2015-10-01,3
3769,CA-2014-153913,2014-12-16,2014-12-20,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,2.124750161300531,9,0.39669937352076207,1.8568369411052081,12,2014,2014-12,12,2014-12-01,2014-04-01,9
3770,CA-2014-153913,2014-12-16,2014-12-20,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",-0.8193160521354755,2,0.39669937352076207,-0.5222454379908802,12,2014,2014-12,12,2014-12-01,2014-04-01,9
3771,CA-2016-155530,2016-12-17,2016-12-21,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,2.124750161300531,6,0.39669937352076207,-1.8922202427648809,12,2016,2016-12,12,2016-12-01,2016-10-01,3
3772,US-2016-101196,2016-05-12,2016-05-17,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",-0.3430956609846465,2,0.39669937352076207,-1.2084245474982995,5,2016,2016-05,5,2016-05-01,2014-03-01,27
3773,CA-2014-115357,2014-08-06,2014-08-11,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",-0.4583710437848658,3,-0.8717537112056045,0.2231501960914678,8,2014,2014-08,8,2014-08-01,2014-08-01,1
3774,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",-0.7901210122321206,3,0.39669937352076207,-0.4658371197359997,4,2014,2014-04,4,2014-04-01,2014-04-01,1
3775,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,1.4437260912822134,3,0.39669937352076207,1.8568369411052081,4,2014,2014-04,4,2014-04-01,2014-04-01,1
3776,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,-0.769646568663534,2,0.39669937352076207,-0.4218825860308981,4,2014,2014-04,4,2014-04-01,2014-04-01,1
3777,US-2014-102715,2014-04-11,2014-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,1.159169241315098,7,0.39669937352076207,0.8792597920318015,4,2014,2014-04,4,2014-04-01,2014-04-01,1
3778,CA-2015-107937,2015-05-03,2015-05-08,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2.124750161300531,6,-0.8717537112056045,1.8568369411052081,5,2015,2015-05,5,2015-05-01,2015-05-01,1
3779,US-2017-148768,2017-11-30,2017-12-02,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,-0.4046611753262992,3,0.39669937352076207,-0.2398172096144426,11,2017,2017-11,11,2017-11-01,2015-08-01,28
3780,CA-2017-118521,2017-02-16,2017-02-20,Standard Class,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,-0.606301268295169,2,-0.8717537112056045,0.07268731543613395,2,2017,2017-02,2,2017-02-01,2014-07-01,32
3781,CA-2014-149643,2014-11-16,2014-11-20,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,0.7919563043488732,2,-0.8717537112056045,-0.17329527874315692,11,2014,2014-11,11,2014-11-01,2014-11-01,1
3782,CA-2015-135314,2015-07-09,2015-07-14,Second Class,MC-17575,Matt Collins,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,0.768389366699615,3,1.6651524582471287,0.8285323259340234,7,2015,2015-07,7,2015-07-01,2014-12-01,8
3783,CA-2017-165204,2017-11-13,2017-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",-0.7783197704530047,3,0.39669937352076207,-0.4317113081510667,11,2017,2017-11,11,2017-11-01,2014-02-01,46
3784,CA-2017-165204,2017-11-13,2017-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,2.124750161300531,4,0.39669937352076207,-1.8922202427648809,11,2017,2017-11,11,2017-11-01,2014-02-01,46
3785,CA-2017-125752,2017-07-31,2017-08-04,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",-0.5856609438180405,2,0.39669937352076207,-0.2639718538310887,7,2017,2017-07,7,2017-07-01,2014-10-01,34
3786,CA-2017-112487,2017-12-26,2017-12-30,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,-0.8125149348852622,2,2.299379000610312,-0.6334748274501789,12,2017,2017-12,12,2017-12-01,2014-11-01,38
3787,CA-2016-144218,2016-10-31,2016-11-04,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",2.124750161300531,7,-0.8717537112056045,1.8568369411052081,10,2016,2016-10,10,2016-10-01,2014-03-01,32
3788,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,-0.8078939667187409,1,0.39669937352076207,-0.5101274172402376,9,2016,2016-09,9,2016-09-01,2014-08-01,26
3789,CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",-0.4615346296834842,3,0.39669937352076207,-0.3069597947811013,9,2016,2016-09,9,2016-09-01,2014-08-01,26
3790,US-2016-133508,2016-04-17,2016-04-21,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",-0.6589684567571871,5,-0.8717537112056045,-0.23952892756467922,4,2016,2016-04,4,2016-04-01,2016-04-01,1
3791,CA-2014-107139,2014-07-05,2014-07-11,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,0.2409947152636436,6,0.39669937352076207,1.7565529427647204,7,2014,2014-07,7,2014-07-01,2014-07-01,1
3792,CA-2015-111325,2015-02-27,2015-02-28,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",-0.804890337410502,3,2.299379000610312,-0.6598577223338198,2,2015,2015-02,2,2015-02-01,2014-10-01,5
3793,CA-2015-111325,2015-02-27,2015-02-28,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",-0.7360912305927949,6,0.39669937352076207,-0.47019187446419036,2,2015,2015-02,2,2015-02-01,2014-10-01,5
3794,CA-2015-163762,2015-11-27,2015-12-01,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,-0.6545844613171541,3,-0.8717537112056045,-0.1206108862605143,11,2015,2015-11,11,2015-11-01,2015-03-01,9
3795,US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,-0.49202117094620035,1,-0.8717537112056045,-0.059708759582851545,1,2014,2014-01,1,2014-01-01,2014-01-01,1
3796,US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,1.1417280486455612,3,0.39669937352076207,-1.1096489425887794,1,2014,2014-01,1,2014-01-01,2014-01-01,1
3797,US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,-0.6151877455384791,4,-0.8717537112056045,-0.13711418572108716,1,2014,2014-01,1,2014-01-01,2014-01-01,1
3798,CA-2017-121314,2017-09-23,2017-09-26,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,0.6597255229684181,3,0.39669937352076207,1.8568369411052081,9,2017,2017-09,9,2017-09-01,2016-02-01,20
3799,CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2.124750161300531,3,1.6651524582471287,-1.8922202427648809,11,2017,2017-11,11,2017-11-01,2014-06-01,42
3800,CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,2.124750161300531,5,0.39669937352076207,1.8568369411052081,11,2017,2017-11,11,2017-11-01,2014-06-01,42
3801,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,-0.2232822504721767,1,0.39669937352076207,-0.19700902100134135,10,2016,2016-10,10,2016-10-01,2014-05-01,30
3802,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,-0.6965641798145512,1,0.39669937352076207,-0.34282547332519453,10,2016,2016-10,10,2016-10-01,2014-05-01,30
3803,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,-0.2799661266481711,3,0.39669937352076207,0.5987172674161694,10,2016,2016-10,10,2016-10-01,2014-05-01,30
3804,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,-0.7554282050742377,2,0.39669937352076207,-0.49623900554869504,10,2016,2016-10,10,2016-10-01,2014-05-01,30
3805,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",-0.6236713691467591,4,0.39669937352076207,-0.09971213342943125,10,2016,2016-10,10,2016-10-01,2014-05-01,30
3806,CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,-0.5991209946825743,1,0.39669937352076207,-0.047007391625628864,10,2016,2016-10,10,2016-10-01,2014-05-01,30
3807,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,-0.7613999177817422,5,0.39669937352076207,-0.5000850272478914,11,2015,2015-11,11,2015-11-01,2014-04-01,20
3808,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,-0.8000383208356547,2,2.299379000610312,-0.6811532869275182,11,2015,2015-11,11,2015-11-01,2014-04-01,20
3809,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",-0.8034507280970858,3,2.299379000610312,-0.6714466607343084,11,2015,2015-11,11,2015-11-01,2014-04-01,20
3810,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",2.124750161300531,5,0.39669937352076207,-1.8922202427648809,11,2015,2015-11,11,2015-11-01,2014-04-01,20
3811,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,-0.23394602316414886,1,0.39669937352076207,-0.2031138173492721,11,2015,2015-11,11,2015-11-01,2014-04-01,20
3812,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",0.03468625958295493,3,0.39669937352076207,0.012626294033074954,11,2015,2015-11,11,2015-11-01,2014-04-01,20
3813,CA-2017-147753,2017-03-05,2017-03-05,Same Day,PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,-0.6826064862243921,2,-0.8717537112056045,-0.14549132293185882,3,2017,2017-03,3,2017-03-01,2014-11-01,29
3814,CA-2015-103961,2015-11-05,2015-11-09,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,62301,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,-0.7136262161217067,6,0.39669937352076207,-0.3264442697915803,11,2015,2015-11,11,2015-11-01,2014-11-01,13
3815,CA-2016-152471,2016-07-08,2016-07-08,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216,South,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,2.124750161300531,5,0.39669937352076207,1.2016099969701797,7,2016,2016-07,7,2016-07-01,2014-08-01,24
3816,CA-2016-152471,2016-07-08,2016-07-08,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,-0.7363755978645808,2,0.39669937352076207,-0.3755471817501035,7,2016,2016-07,7,2016-07-01,2014-08-01,24
3817,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2.124750161300531,2,-0.8717537112056045,1.8568369411052081,9,2015,2015-09,9,2015-09-01,2014-06-01,16
3818,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608,South,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,-0.47578853918175373,3,-0.8717537112056045,-0.5449552804051826,9,2015,2015-09,9,2015-09-01,2014-06-01,16
3819,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608,South,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",2.124750161300531,7,-0.8717537112056045,1.8568369411052081,9,2015,2015-09,9,2015-09-01,2014-06-01,16
3820,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,-0.7551438378024518,3,0.39669937352076207,-0.39825702416440606,10,2017,2017-10,10,2017-10-01,2014-04-01,43
3821,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",1.031251363556729,3,0.39669937352076207,-1.078026097506498,10,2017,2017-10,10,2017-10-01,2014-04-01,43
3822,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",-0.7186263406506093,2,-0.8717537112056045,-0.24240835650878653,10,2017,2017-10,10,2017-10-01,2014-04-01,43
3823,CA-2017-141873,2017-10-09,2017-10-14,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,-0.7230103360906424,6,0.39669937352076207,-0.33617124530595005,10,2017,2017-10,10,2017-10-01,2014-04-01,43
3824,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,2.124750161300531,6,-0.8717537112056045,1.8568369411052081,9,2015,2015-09,9,2015-09-01,2014-03-01,19
3825,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,2.124750161300531,2,0.39669937352076207,1.8568369411052081,9,2015,2015-09,9,2015-09-01,2014-03-01,19
3826,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,-0.754290735987094,9,0.39669937352076207,-0.39111441243732703,9,2015,2015-09,9,2015-09-01,2014-03-01,19
3827,CA-2014-132801,2014-10-07,2014-10-12,Standard Class,JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",-0.19456115602179827,10,0.39669937352076207,-0.18056676950424777,10,2014,2014-10,10,2014-10-01,2014-04-01,7
3828,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2.124750161300531,5,-0.8717537112056045,1.8568369411052081,5,2017,2017-05,5,2017-05-01,2015-02-01,28
3829,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,-0.6732460635281055,1,-0.8717537112056045,-0.2919725197469312,5,2017,2017-05,5,2017-05-01,2015-02-01,28
